130,151.72,179
134,154.06,179
138,156.06,181
134,156.28,181
131,156.76,181
137,158.14,181
135,160.22,181
137,161.16,183
136,163.2,186
133,164.98,189
146,166.94,190
138,168.08,190
134,169.78,190
146,171.5,191
141,173.18,194
152,174.4,194
149,175.5,194
143,176.5,194
149,177.96,194
152,179.5,196
146,180.44,196
155,182.64,196
154,183.2,196
162,185.16,198
167,185.88,201
167,187.12,201
163,188.38,205
170,188.92,205
167,189.36,211
168,190.74,211
173,192.24,213
173,193.68,213
174,194.64,213
177,195.8,214
179,196.88,214
175,197.64,214
180,199.0,214
179,200.08,214
183,201.22,215
183,202.26,215
185,203.04,215
187,204.04,216
187,205.12,216
185,205.8,216
186,206.64,216
189,207.42,217
188,208.22,217
189,209.04,217
190,209.76,218
193,210.48,218
