130,152.0,178
132,153.38,178
137,154.54,180
131,154.92,180
133,156.28,186
135,157.8,186
135,159.34,186
130,161.52,186
136,163.66,187
139,166.02,194
140,167.32,194
140,168.96,194
140,170.5,194
139,172.62,196
147,175.74,196
157,176.96,197
146,178.76,199
153,180.06,199
151,182.22,199
155,184.0,200
158,185.28,207
163,186.96,207
165,188.22,208
162,190.18,209
168,191.16,209
167,192.24,209
169,193.92,210
174,195.48,210
172,196.14,210
179,197.24,212
176,198.2,212
179,199.36,212
180,200.32,212
182,201.14,212
183,202.24,212
184,203.0,213
183,203.7,215
184,204.28,215
190,205.3,215
193,206.1,215
193,206.88,218
192,207.26,218
192,207.72,219
189,208.2,220
191,208.92,220
194,209.66,220
193,210.24,220
194,210.68,223
192,211.02,223
197,211.8,223
