38,52.22,64
38,50.72,64
44,51.6,66
40,52.0,66
36,52.82,66
37,53.12,66
41,52.9,66
38,52.96,69
41,53.68,70
41,53.8,72
42,56.6,72
38,56.72,73
40,58.14,73
44,58.82,73
44,60.7,76
40,61.44,77
46,63.38,77
44,64.54,78
47,65.76,78
46,66.36,78
46,67.34,80
50,67.7,80
51,69.3,80
54,69.72,80
56,70.52,81
48,71.34,82
57,72.02,82
55,72.64,82
46,72.34,83
59,73.5,83
55,73.58,85
61,74.32,85
53,74.16,85
54,74.48,85
56,74.96,85
60,75.62,86
57,75.62,86
61,76.08,86
62,76.58,86
50,76.86,86
62,77.46,86
60,77.62,87
66,77.94,87
66,78.04,87
56,77.42,87
66,77.9,88
60,77.66,88
55,77.24,88
64,77.86,88
67,78.18,89
65,78.24,89
65,78.32,89
62,78.92,89
65,79.06,89
66,79.38,89
64,79.46,89
62,79.5,89
62,79.18,90
65,79.34,90
61,79.52,92
63,80.06,92
63,80.32,92
67,80.74,92
64,80.78,92
65,81.42,92
68,81.96,92
67,82.44,92
55,82.36,92
67,83.16,92
64,83.08,92
72,83.56,93
67,83.66,93
67,84.16,93
70,84.08,93
69,83.92,93
65,83.72,93
70,83.8,93
68,84.2,93
71,84.54,93
72,84.74,93
70,85.0,93
69,85.14,93
72,85.08,93
71,84.82,94
69,84.64,94
67,84.58,94
68,84.78,94
69,84.8,95
68,84.98,95
71,85.18,95
70,85.4,95
64,85.36,95
66,85.42,95
65,85.48,95
69,85.58,95
68,85.54,95
65,85.62,95
71,85.46,95
72,85.86,95
68,85.52,95
72,85.56,95
70,85.88,97
72,86.28,97
69,86.08,97
72,86.18,97
71,85.82,97
69,85.92,97
65,86.0,97
70,86.2,98
74,86.2,98
70,86.36,98
69,86.58,98
71,86.7,98
66,86.56,98
66,86.56,98
67,86.7,99
68,86.68,99
71,87.18,99
68,87.38,99
69,87.68,99
66,87.56,99
64,87.56,99
68,87.64,99
72,87.6,100
64,87.5,100
69,87.54,100
73,87.66,100
72,87.9,100
66,87.96,100
70,88.5,100
70,88.4,100
70,89.1,100
74,89.18,100
66,89.22,100
69,89.44,100
66,89.18,100
66,89.42,100
76,89.94,100
77,89.66,100
70,89.16,100
75,89.16,100
66,88.96,100
75,89.06,100
78,89.44,100
72,89.6,100
72,89.3,100
73,89.62,100
63,89.7,100
74,89.92,100
76,89.94,100
72,89.84,100
71,89.78,100
68,90.02,100
75,90.1,100
71,89.74,100
72,89.54,100
75,89.92,100
69,89.62,100
71,89.08,100
70,89.06,100
71,89.74,100
72,89.56,100
72,89.94,100
75,89.46,100
70,89.76,100
63,89.3,100
74,89.9,100
71,89.82,100
74,89.96,100
72,89.9,100
74,90.1,100
71,90.06,100
71,90.34,100
74,90.46,100
75,90.54,100
68,90.26,100
70,90.56,100
66,90.42,100
75,90.82,100
79,90.8,100
76,90.34,100
74,90.3,100
72,90.34,100
77,90.26,100
78,90.34,100
76,90.26,100
71,89.66,100
75,89.96,100
74,89.94,100
72,89.58,100
68,89.56,100
73,89.46,100
74,89.58,100
76,89.46,100
68,89.14,100
74,89.18,100
73,89.24,100
74,89.54,100
75,89.28,100
74,89.36,100
