36.0,50.155,65.0
37.0,50.415,68.0
36.0,50.915,66.0
35.0,51.12,65.0
37.0,51.195,68.0
36.0,51.51,69.0
39.0,51.44,67.0
41.0,51.93,67.0
40.0,52.2,67.0
40.0,56.685,71.0
51.0,63.79,77.0
53.0,66.01,77.0
54.0,65.73,77.0
52.0,67.035,78.0
55.0,66.795,79.0
54.0,68.595,84.0
59.0,70.685,84.0
59.0,70.055,82.0
56.0,70.49,84.0
59.0,71.6,84.0
61.0,72.2,84.0
60.0,72.845,85.0
62.0,73.475,85.0
43.0,66.98,86.0
62.0,78.895,88.0
60.0,79.425,88.0
65.0,80.355,89.0
62.0,81.76,91.0
65.0,83.015,92.0
66.0,83.67,92.0
67.0,84.095,93.0
66.0,85.175,93.0
67.0,86.58,95.0
70.0,87.27,96.0
71.0,88.08,96.0
71.0,88.195,96.0
69.0,88.25,96.0
72.0,88.575,96.0
72.0,89.5,97.0
72.0,90.0,99.0
75.0,91.545,99.0
77.0,91.865,99.0
76.0,92.02,99.0
76.0,92.105,99.0
77.0,92.45,99.0
77.0,92.57,99.0
76.0,92.68,99.0
78.0,92.9,99.0
78.0,93.045,99.0
78.0,93.005,99.0
79.0,93.11,99.0
79.0,92.615,98.0
74.0,92.645,98.0
79.0,93.47,99.0
77.0,93.425,99.0
68.0,93.42,99.0
72.0,93.625,99.0
76.0,93.55,99.0
74.0,93.635,99.0
79.0,93.53,99.0
75.0,93.655,99.0
72.0,93.73,99.0
77.0,93.86,99.0
78.0,93.855,99.0
88.0,96.415,100.0
89.0,96.89,100.0
87.0,96.795,100.0
89.0,96.91,100.0
87.0,96.375,100.0
89.0,97.44,100.0
88.0,97.585,100.0
87.0,97.625,100.0
88.0,97.66,100.0
89.0,97.645,100.0
90.0,97.655,100.0
89.0,97.575,100.0
86.0,97.475,100.0
88.0,97.41,100.0
87.0,97.465,100.0
85.0,97.45,100.0
85.0,97.45,100.0
89.0,97.52,100.0
89.0,97.43,100.0
89.0,97.485,100.0
87.0,97.595,100.0
87.0,97.66,100.0
89.0,97.485,100.0
88.0,97.445,100.0
88.0,97.465,100.0
89.0,97.555,100.0
88.0,97.505,100.0
88.0,97.5,100.0
90.0,97.665,100.0
90.0,97.48,100.0
89.0,97.56,100.0
89.0,97.48,100.0
89.0,97.55,100.0
86.0,97.485,100.0
89.0,97.53,100.0
88.0,97.165,100.0
89.0,97.18,100.0
86.0,97.09,100.0
88.0,97.26,100.0
89.0,97.21,100.0
88.0,97.15,100.0
88.0,97.155,100.0
88.0,97.185,100.0
86.0,97.225,100.0
88.0,97.245,100.0
88.0,97.29,100.0
89.0,97.415,100.0
88.0,97.37,100.0
89.0,97.41,100.0
88.0,97.415,100.0
88.0,97.49,100.0
88.0,97.415,100.0
90.0,97.495,100.0
88.0,97.365,100.0
87.0,97.365,100.0
89.0,97.33,100.0
89.0,97.31,100.0
88.0,97.315,100.0
90.0,97.325,100.0
89.0,97.375,100.0
88.0,97.3,100.0
88.0,97.32,100.0
90.0,97.28,100.0
90.0,97.22,100.0
89.0,97.135,100.0
87.0,97.095,100.0
88.0,97.105,100.0
88.0,97.115,100.0
90.0,97.11,100.0
89.0,97.23,100.0
88.0,97.16,100.0
90.0,97.205,100.0
90.0,97.2,100.0
88.0,97.15,100.0
90.0,97.22,100.0
87.0,96.07,100.0
87.0,97.86,100.0
89.0,98.17,100.0
88.0,98.3,100.0
88.0,98.265,100.0
90.0,98.325,100.0
86.0,98.34,100.0
89.0,98.305,100.0
91.0,98.48,100.0
90.0,98.485,100.0
88.0,98.48,100.0
91.0,98.415,100.0
91.0,98.52,100.0
91.0,98.46,100.0
88.0,98.465,100.0
90.0,98.45,100.0
91.0,98.455,100.0
88.0,98.4,100.0
89.0,98.365,100.0
90.0,98.295,100.0
91.0,98.395,100.0
90.0,98.355,100.0
90.0,98.46,100.0
90.0,98.465,100.0
88.0,98.37,100.0
89.0,98.415,100.0
88.0,98.34,100.0
89.0,98.325,100.0
89.0,98.3,100.0
89.0,98.355,100.0
88.0,98.32,100.0
89.0,98.09,100.0
90.0,97.91,100.0
88.0,97.77,100.0
89.0,97.705,100.0
90.0,97.6,100.0
89.0,97.67,100.0
89.0,97.7,100.0
88.0,97.655,100.0
87.0,97.705,100.0
90.0,97.65,100.0
88.0,97.61,100.0
89.0,97.59,100.0
88.0,97.66,100.0
88.0,97.56,100.0
88.0,97.575,100.0
87.0,97.515,100.0
87.0,97.45,100.0
89.0,97.465,100.0
89.0,97.395,100.0
88.0,97.355,100.0
90.0,97.385,100.0
89.0,97.405,100.0
88.0,97.305,100.0
87.0,97.45,100.0
87.0,97.405,100.0
88.0,97.475,100.0
88.0,97.39,100.0
90.0,97.485,100.0
89.0,97.5,100.0
89.0,97.51,100.0
88.0,97.35,100.0
89.0,97.41,100.0
87.0,97.41,100.0
85.0,97.46,100.0
85.0,97.505,100.0
88.0,97.47,100.0
89.0,97.57,100.0
87.0,97.49,100.0
87.0,97.54,100.0
89.0,97.54,100.0
88.0,97.575,100.0
90.0,97.67,100.0
90.0,97.49,100.0
88.0,97.495,100.0
88.0,97.155,100.0
88.0,97.98,100.0
89.0,97.985,100.0
88.0,97.95,100.0
90.0,97.995,100.0
89.0,98.04,100.0
90.0,98.04,100.0
90.0,97.96,100.0
90.0,97.85,100.0
89.0,97.835,100.0
89.0,97.86,100.0
