462.714647023286,3706.048449761988,7880.591297279365
637.3257174833758,3001.250826083801,8096.820843894631
450.4572492279276,2030.1704183903732,8096.820843894631
154.5447251938504,1849.8180243357006,8096.820843894631
148.12728216466465,1789.822902640464,8096.820843894631
149.49157666990942,1296.2889379668784,8096.820843894631
153.10920850009876,852.947645888233,8096.820843894631
153.74310025455225,844.6296676791977,8096.820843894631
150.79107765770084,650.9510203925962,8096.820843894631
113.40192495042751,811.3784230169508,8096.820843894631
144.59844352741075,494.7043321920899,8096.820843894631
134.7376304884732,505.69753117867464,8096.820843894631
145.60931281085064,713.4481506252898,8104.46994190764
63.19197333715931,70.89824279973651,262.9103855016431
62.641713126609844,170.74785771928603,274.94836945949226
61.43539418111244,176.35713296203818,274.94836945949226
61.245356351062135,176.1961758977193,274.94836945949226
59.19875385027812,175.9714291844436,283.57093799130405
59.20617559379399,194.76484205621608,285.61965797129346
59.55612456629902,195.21158951028053,285.61965797129346
56.44734976976174,194.41872363102559,285.61965797129346
