39.0,50.66,66.0
39.0,50.455,66.0
34.0,51.005,66.0
37.0,51.18,67.0
40.0,51.725,67.0
39.0,51.355,67.0
39.0,52.44,67.0
36.0,51.83,67.0
38.0,51.75,67.0
40.0,52.845,67.0
35.0,52.14,69.0
36.0,52.57,69.0
36.0,53.035,69.0
39.0,52.905,73.0
38.0,53.35,75.0
38.0,53.675,76.0
38.0,54.35,77.0
40.0,54.32,77.0
41.0,55.6,77.0
33.0,55.965,77.0
39.0,56.6,79.0
40.0,58.46,79.0
38.0,59.245,80.0
37.0,60.515,80.0
40.0,62.095,80.0
40.0,63.64,82.0
37.0,65.17,82.0
41.0,66.295,82.0
34.0,67.47,82.0
55.0,73.095,82.0
59.0,77.765,85.0
62.0,78.045,85.0
62.0,78.07,85.0
64.0,78.28,86.0
67.0,78.815,87.0
66.0,79.54,87.0
67.0,80.63,89.0
66.0,80.725,90.0
65.0,81.445,91.0
68.0,82.535,92.0
72.0,82.93,92.0
66.0,83.445,94.0
70.0,84.205,94.0
67.0,84.47,96.0
74.0,85.73,96.0
69.0,85.805,96.0
70.0,86.58,97.0
70.0,86.915,98.0
71.0,87.51,98.0
69.0,87.745,98.0
72.0,88.11,98.0
73.0,88.36,98.0
75.0,88.535,98.0
74.0,88.84,98.0
72.0,88.84,98.0
73.0,89.075,98.0
72.0,89.005,99.0
73.0,89.655,99.0
73.0,89.83,99.0
45.0,80.57,99.0
54.0,81.585,99.0
53.0,81.94,99.0
56.0,82.52,99.0
55.0,82.95,99.0
56.0,83.39,99.0
52.0,83.67,99.0
57.0,83.875,99.0
57.0,83.845,99.0
59.0,84.205,99.0
56.0,83.79,99.0
51.0,83.755,99.0
59.0,83.98,99.0
58.0,84.005,99.0
57.0,84.055,99.0
57.0,84.275,99.0
61.0,84.475,99.0
60.0,84.51,99.0
61.0,84.46,99.0
56.0,84.395,99.0
56.0,84.375,99.0
55.0,84.31,99.0
53.0,84.205,99.0
59.0,84.385,99.0
56.0,84.375,99.0
57.0,84.315,99.0
60.0,84.46,99.0
61.0,84.475,99.0
54.0,84.555,99.0
56.0,84.76,99.0
59.0,84.755,99.0
59.0,84.785,99.0
55.0,84.905,99.0
60.0,85.06,99.0
60.0,85.23,99.0
58.0,85.07,99.0
56.0,85.13,99.0
58.0,85.02,99.0
57.0,85.08,99.0
59.0,85.19,99.0
55.0,85.115,99.0
62.0,85.105,99.0
61.0,85.09,99.0
58.0,84.965,99.0
57.0,85.01,99.0
54.0,84.78,99.0
56.0,84.645,100.0
54.0,84.9,100.0
56.0,85.0,100.0
57.0,85.125,100.0
61.0,85.17,100.0
54.0,85.055,100.0
48.0,84.945,100.0
50.0,84.93,100.0
57.0,85.015,100.0
55.0,85.12,100.0
48.0,85.185,100.0
57.0,85.195,100.0
54.0,85.075,100.0
58.0,85.235,100.0
56.0,85.11,100.0
56.0,85.075,100.0
56.0,85.12,100.0
60.0,85.36,100.0
51.0,85.45,100.0
56.0,85.4,100.0
